election_year,state,district_id,contested_election,dem_2_party_pct,winning_party,dem_last_name,rep_last_name
2014,DE,DE.2,TRUE,0.5694,D,COONS,WADE
2014,GA,GA.2,TRUE,0.4608,R,NUNN,PERDUE
2014,HI,HI.3,TRUE,0.7158,D,SCHATZ,CAVASSO
2014,IA,IA.2,TRUE,0.4565,R,BRALEY,ERNST
2014,ID,ID.2,TRUE,0.3467,R,MITCHELL,RISCH
2014,IL,IL.2,TRUE,0.5564,D,DURBIN,OBERWEIS
2014,KS,KS.2,FALSE,0.0000,R,,ROBERTS
2014,KY,KY.2,TRUE,0.4202,R,GRIMES,MCCONNELL
2014,LA,LA.2,TRUE,0.4407,R,LANDRIEU,CASSIDY
2014,MA,MA.2,TRUE,0.6196,D,MARKEY,HERR
2014,ME,ME.2,TRUE,0.3151,R,BELLOWS,COLLINS
2014,MI,MI.2,TRUE,0.5692,D,PETERS,LAND
2014,MN,MN.2,TRUE,0.5533,D,FRANKEN,MCFADDEN
2014,MS,MS.2,TRUE,0.3875,R,CHILDERS,COCHRAN
2014,MT,MT.2,TRUE,0.4095,R,CURTIS,DAINES
2014,NC,NC.2,TRUE,0.4919,R,HAGAN,TILLIS
2014,NE,NE.2,TRUE,0.3286,R,DOMINA,SASSE
2014,NH,NH.2,TRUE,0.5163,D,SHAHEEN,BROWN
2014,NJ,NJ.2,TRUE,0.5688,D,BOOKER,BELL
2014,NM,NM.2,TRUE,0.5556,D,UDALL,WEH
2014,OK,OK.2,TRUE,0.2957,R,SILVERSTEIN,INHOFE
2014,OK,OK.3,TRUE,0.2993,R,JOHNSON,LANKFORD
2014,OR,OR.2,TRUE,0.6019,D,MERKLEY,WEHBY
2014,RI,RI.2,TRUE,0.7070,D,REED,ZACCARIA
2014,SC,SC.2,TRUE,0.4168,R,HUTTO,GRAHAM
2014,SC,SC.3,TRUE,0.3777,R,DICKERSON,SCOTT
2014,SD,SD.2,TRUE,0.3694,R,WEILAND,ROUNDS
2014,TN,TN.2,TRUE,0.3400,R,BALL,ALEXANDER
2014,TX,TX.2,TRUE,0.3582,R,ALAMEEL,CORNYN
2014,VA,VA.2,TRUE,0.5042,D,WARNER,GILLESPIE
2014,WV,WV.2,TRUE,0.3568,R,TENNANT,CAPITO
2014,WY,WY.2,TRUE,0.1946,R,HARDY,ENZI
2016,AK,AK.3,TRUE,0.2076,R,METCALFE,MURKOWSKI
2016,AL,AL.3,TRUE,0.3593,R,CRUMPTON,SHELBY
2016,AR,AR.3,TRUE,0.3770,R,ELDRIDGE,BOOZMAN
2016,AZ,AZ.3,TRUE,0.4314,R,KIRKPATRICK,MCCAIN
2016,CA,CA.3,FALSE,1.0000,D,HARRIS,
2016,CO,CO.3,TRUE,0.5300,D,BENNET,GLENN
2016,CT,CT.3,TRUE,0.6461,D,BLUMENTHAL,CARTER
2016,FL,FL.3,TRUE,0.4602,R,MURPHY,RUBIO
2016,GA,GA.3,TRUE,0.4282,R,BARKSDALE,ISAKSON
2016,HI,HI.3,TRUE,0.7679,D,SCHATZ,CARROLL
2016,IA,IA.3,TRUE,0.3724,R,JUDGE,GRASSLEY
2016,ID,ID.3,TRUE,0.2954,R,STURGILL,CRAPO
2016,IL,IL.3,TRUE,0.5797,D,DUCKWORTH,KIRK
2016,IN,IN.3,TRUE,0.4487,R,BAYH,YOUNG
2016,KS,KS.3,TRUE,0.3415,R,WIESNER,MORAN
2016,KY,KY.3,TRUE,0.4273,R,GRAY,PAUL
2016,LA,LA.3,TRUE,0.3935,R,CAMPBELL,KENNEDY
2016,MD,MD.3,TRUE,0.6306,D,VAN HOLLEN,SZELIGA
2016,MO,MO.3,TRUE,0.4854,R,KANDER,BLUNT
2016,NC,NC.3,TRUE,0.4705,R,ROSS,BURR
2016,ND,ND.3,TRUE,0.1778,R,GLASSHEIM,HOEVEN
2016,NH,NH.3,TRUE,0.5007,D,HASSAN,AYOTTE
2016,NV,NV.3,TRUE,0.5132,D,MASTO,HECK
2016,NY,NY.3,TRUE,0.7221,D,SCHUMER,LONG
2016,OH,OH.3,TRUE,0.3904,R,STRICKLAND,PORTMAN
2016,OK,OK.3,TRUE,0.2662,R,WORKMAN,LANKFORD
2016,OR,OR.3,TRUE,0.6293,D,WYDEN,CALLAHAN
2016,PA,PA.3,TRUE,0.4925,R,MCGINTY,TOOMEY
2016,SC,SC.3,TRUE,0.3788,R,DIXON,SCOTT
2016,SD,SD.3,TRUE,0.2817,R,WILLIAMS,THUNE
2016,UT,UT.3,TRUE,0.2842,R,SNOW,LEE
2016,VT,VT.3,TRUE,0.6497,D,LEAHY,MILNE
2016,WA,WA.3,TRUE,0.5901,D,MURRAY,VANCE
2016,WI,WI.3,TRUE,0.4827,R,FEINGOLD,JOHNSON
2018,AZ,AZ.1,TRUE,0.5120,D,SINEMA,MCSALLY
2018,CA,CA.1,FALSE,1.0000,D,FEINSTEIN,
2018,CT,CT.1,TRUE,0.6020,D,MURPHY,COREY
2018,DE,DE.1,TRUE,0.6132,D,CARPER,ARLETT
2018,FL,FL.1,TRUE,0.4994,R,NELSON,SCOTT
2018,HI,HI.1,TRUE,0.7115,D,HIRONO,CURTIS
2018,IN,IN.1,TRUE,0.4692,R,DONNELLY,BRAUN
2018,MA,MA.1,TRUE,0.6252,D,WARREN,DIEHL
2018,MD,MD.1,TRUE,0.6815,D,CARDIN,CAMPBELL
2018,ME,ME.1,TRUE,0.6066,D,KING,BRAKEY
2018,MI,MI.1,TRUE,0.5332,D,STABENOW,JAMES
2018,MN,MN.1,TRUE,0.6248,D,KLOBUCHAR,NEWBERGER
2018,MN,MN.2,TRUE,0.5557,D,SMITH,HOUSLEY
2018,MO,MO.1,TRUE,0.4700,R,MCCASKILL,HAWLEY
2018,MS,MS.1,TRUE,0.4029,R,BARIA,WICKER
2018,MS,MS.2,TRUE,0.4637,R,ESPY,HYDE-SMITH
2018,MT,MT.1,TRUE,0.5183,D,TESTER,ROSENDALE
2018,ND,ND.1,TRUE,0.4455,R,HEITKAMP,CRAMER
2018,NE,NE.1,TRUE,0.4010,R,RAYBOULD,FISCHER
2018,NJ,NJ.1,TRUE,0.5577,D,MENENDEZ,HUGIN
2018,NM,NM.1,TRUE,0.6392,D,HEINRICH,RICH
2018,NV,NV.1,TRUE,0.5262,D,ROSEN,HELLER
2018,NY,NY.1,TRUE,0.6700,D,GILLIBRAND,FARLEY
2018,OH,OH.1,TRUE,0.5342,D,BROWN,RENACCI
2018,PA,PA.1,TRUE,0.5654,D,CASEY,BARLETTA
2018,RI,RI.1,TRUE,0.6158,D,WHITEHOUSE,FLANDERS
2018,TN,TN.1,TRUE,0.4453,R,BREDESEN,BLACKBURN
2018,TX,TX.1,TRUE,0.4871,R,O'ROURKE,CRUZ
2018,UT,UT.1,TRUE,0.3306,R,WILSON,ROMNEY
2018,VA,VA.1,TRUE,0.5816,D,KAINE,STEWART
2018,VT,VT.1,TRUE,0.7108,D,SANDERS,ZUPAN
2018,WA,WA.1,TRUE,0.5843,D,CANTWELL,HUTCHISON
2018,WI,WI.1,TRUE,0.5542,D,BALDWIN,VUKMIR
2018,WV,WV.1,TRUE,0.5169,D,MANCHIN,MORRISEY
2018,WY,WY.1,TRUE,0.3101,R,TRAUNER,BARRASSO
