year,state_abbv,district_id,dem,winning_party,dem_last_name,rep_last_name,dem_margin,lag_dem_margin_lean,lag_dem_margin_lean_2,year_pvi_coef,pvi
1996,AL,AL.2,0.4643,R,BEDFORD,SESSIONS,-0.07140000000000002,-0.14881391676307373,-0.11825089422265342,0.7005134916226344,-0.13966070385698454
1996,AR,AR.2,0.473,R,BRYANT,HUTCHINSON,-0.05400000000000005,0.12738608323692627,-0.06715089422265344,0.7005134916226344,0.06912488310727047
1996,CO,CO.2,0.4708,R,STRICKLAND,ALLARD,-0.05840000000000001,-0.016413916763073737,-0.0024508942226534325,0.7005134916226344,-0.012232179896048807
1996,DE,DE.2,0.6116,D,BIDEN,CLATWORTHY,0.22320000000000007,0.03158608323692626,-0.04815089422265342,0.7005134916226344,0.00770593426899204
1996,GA,GA.2,0.5069,D,CLELAND,MILLNER,0.013800000000000034,-0.06561391676307374,-0.12745089422265343,0.7005134916226344,-0.08413325723105311
1996,IA,IA.2,0.5259,D,HARKIN,LIGHTFOOT,0.05180000000000007,0.0022860832369262646,0.17964910577734655,0.7005134916226344,0.05540391557281272
1996,ID,ID.2,0.4117,R,MINNICK,CRAIG,-0.17659999999999998,-0.2656139167630738,-0.1891508942226534,0.7005134916226344,-0.2427142731224635
1996,IL,IL.2,0.5797,D,DURBIN,SALVI,0.1594,0.09938608323692627,0.055649105777346566,0.7005134916226344,0.08628744857057721
1996,KS,KS.2,0.357,R,THOMPSON,ROBERTS,-0.28600000000000003,-0.14321391676307374,-0.057950894222653426,0.7005134916226344,-0.11767879184874264
1996,KS,KS.3,0.4456,R,DOCKING,BROWNBACK,-0.10880000000000001,-0.14321391676307374,-0.057950894222653426,0.7005134916226344,-0.11767879184874264
1996,KY,KY.2,0.4359,R,BESHEAR,MCCONNELL,-0.12819999999999998,-0.035013916763073735,-0.040450894222653425,0.7005134916226344,-0.036642218158569696
1996,LA,LA.2,0.5017,D,LANDRIEU,JENKINS,0.0034000000000000696,-0.019113916763073738,-0.027150894222653432,0.7005134916226344,-0.02152088308035085
1996,MA,MA.2,0.5386,D,KERRY,WELD,0.07719999999999994,0.16938608323692625,0.15634910577734656,0.7005134916226344,0.1654816843777623
1996,ME,ME.2,0.4715,R,BRENNAN,COLLINS,-0.05700000000000005,0.04868608323692626,-0.03875089422265343,0.7005134916226344,0.022499888154486322
1996,MI,MI.2,0.5941,D,LEVIN,ROMNEY,0.18819999999999992,0.019886083236926255,-0.002950894222653433,0.7005134916226344,0.013046716595664136
1996,MN,MN.2,0.5493,D,WELLSTONE,BOSCHWITZ,0.09860000000000002,0.08198608323692627,0.14764910577734658,0.7005134916226344,0.101651272587061
1996,MS,MS.2,0.2783,R,HUNT,COCHRAN,-0.4434,-0.17101391676307373,-0.13375089422265343,0.7005134916226344,-0.1598541442508562
1996,MT,MT.2,0.5258,D,BAUCUS,REHBERG,0.05160000000000009,-0.037913916763073735,0.016849105777346572,0.7005134916226344,-0.02151313035425229
1996,NC,NC.2,0.4659,R,GANTT,HELMS,-0.06820000000000004,-0.08161391676307374,-0.08655089422265344,0.7005134916226344,-0.08309247490438101
1996,NE,NE.2,0.4259,R,NELSON,HAGEL,-0.1482,-0.29861391676307375,-0.13445089422265344,0.7005134916226344,-0.24944930633776852
1996,NH,NH.2,0.4841,R,SWETT,SMITH,-0.03180000000000005,-0.05651391676307374,-0.18805089422265342,0.7005134916226344,-0.09590746686495549
1996,NJ,NJ.2,0.5531,D,TORRICELLI,ZIMMER,0.10620000000000007,-0.044013916763073736,-0.06135089422265344,0.7005134916226344,-0.04920610760826035
1996,NM,NM.2,0.3151,R,TRUJILLO,DOMENICI,-0.3698,0.030386083236926265,0.02644910577734657,0.7005134916226344,0.02920701160399635
1996,OK,OK.2,0.4142,R,BOREN,INHOFE,-0.17159999999999997,-0.18481391676307374,-0.09115089422265343,0.7005134916226344,-0.15676310517837277
1996,OR,OR.2,0.4797,R,BRUGGERE,SMITH,-0.04059999999999997,0.060286083236926274,0.12434910577734656,0.7005134916226344,0.07947209417365722
1996,RI,RI.2,0.6443,D,REED,MAYER,0.28859999999999997,0.16448608323692626,0.19424910577734655,0.7005134916226344,0.17339970693631357
1996,SC,SC.2,0.4518,R,CLOSE,THURMOND,-0.09640000000000004,-0.11951391676307374,-0.16475089422265343,0.7005134916226344,-0.13306178119198886
1996,SD,SD.2,0.5132,D,JOHNSON,PRESSLER,0.02639999999999998,-0.11761391676307373,0.012849105777346576,0.7005134916226344,-0.07854200167008571
1996,TN,TN.2,0.375,R,GORDON,THOMPSON,-0.25,-0.02041391676307374,-0.08775089422265342,0.7005134916226344,-0.040580433027128625
1996,TX,TX.2,0.4451,R,MORALES,GRAMM,-0.10980000000000001,-0.11721391676307374,-0.05025089422265344,0.7005134916226344,-0.09715939495204844
1996,VA,VA.2,0.4745,R,WARNER,WARNER,-0.051000000000000045,-0.12351391676307374,-0.13055089422265342,0.7005134916226344,-0.12562139657197346
1996,WV,WV.2,0.7665,D,ROCKEFELLER IV,BURKS,0.5329999999999999,0.08298608323692627,0.12414910577734657,0.7005134916226344,0.09531385313181553
1996,WY,WY.2,0.4385,R,KARPAN,ENZI,-0.123,-0.14821391676307374,-0.15185089422265344,0.7005134916226344,-0.14930314244349044
1998,AK,AK.3,0.2093,R,SONNEMAN,MURKOWSKI,-0.5813999999999999,-0.20391391676307374,-0.16665089422265342,0.6956425129923834,-0.19257263686436327
1998,AL,AL.3,0.3672,R,SUDDITH,SHELBY,-0.26559999999999995,-0.14881391676307373,-0.11825089422265342,0.6956425129923834,-0.13951183202731426
1998,AR,AR.3,0.566,D,LINCOLN,BOOZMAN,0.1319999999999999,0.12738608323692627,-0.06715089422265344,0.6956425129923834,0.06817729764727123
1998,AZ,AZ.3,0.2832,R,RANGER,MCCAIN,-0.4336,-0.09841391676307373,-0.13825089422265344,0.6956425129923834,-0.11053859911265049
1998,CA,CA.3,0.5523,D,BOXER,FONG,0.10460000000000003,0.09788608323692627,0.04054910577734657,0.6956425129923834,0.08043514486471624
1998,CO,CO.3,0.3591,R,LAMM,CAMPBELL,-0.28180000000000005,-0.016413916763073737,-0.0024508942226534325,0.6956425129923834,-0.012164166311640707
1998,CT,CT.3,0.6681,D,DODD,FRANKS,0.33620000000000005,0.010086083236926266,0.02504910577734657,0.6956425129923834,0.014640191175366912
1998,FL,FL.3,0.6247,D,GRAHAM,CRIST,0.24940000000000007,-0.09631391676307374,-0.14835089422265343,0.6956425129923834,-0.1121517604541434
1998,GA,GA.3,0.463,R,COLES,COVERDELL,-0.07399999999999995,-0.06561391676307374,-0.12745089422265343,0.6956425129923834,-0.08443446382681805
1998,HI,HI.3,0.8163,D,INOUYE,YOUNG,0.6326,0.061986083236926254,0.1727491057773466,0.6956425129923834,0.09569763843069658
1998,IA,IA.3,0.3083,R,OSTERBERG,GRASSLEY,-0.38339999999999996,0.0022860832369262646,0.17964910577734655,0.6956425129923834,0.05626784706540383
1998,ID,ID.3,0.2899,R,MAUK,CRAPO,-0.4202,-0.2656139167630738,-0.1891508942226534,0.6956425129923834,-0.2423418233736647
1998,IL,IL.3,0.4852,R,MOSELEY BRAUN,FITZGERALD,-0.02959999999999996,0.09938608323692627,0.055649105777346566,0.6956425129923834,0.08607440668801981
1998,IN,IN.3,0.6468,D,BAYH,HELMKE,0.2936000000000001,-0.14911391676307373,-0.12585089422265344,0.6956425129923834,-0.14203364168246987
1998,KS,KS.3,0.3261,R,FELECIANO,BROWNBACK,-0.3478,-0.14321391676307374,-0.057950894222653426,0.6956425129923834,-0.11726347748799765
1998,KY,KY.3,0.497,R,BAESLER,BUNNING,-0.006000000000000005,-0.035013916763073735,-0.040450894222653425,0.6956425129923834,-0.036668701559588464
1998,LA,LA.3,0.6693,D,BREAUX,DONELON,0.3386,-0.019113916763073738,-0.027150894222653432,0.6956425129923834,-0.021560031025808273
1998,MD,MD.3,0.705,D,MIKULSKI,PIERPONT,0.4099999999999999,0.09358608323692627,0.04734910577734657,0.6956425129923834,0.07951351297050079
1998,MO,MO.3,0.4538,R,NIXON,BOND,-0.09240000000000004,0.057686083236926256,0.03674910577734657,0.6956425129923834,0.051313757391793474
1998,NC,NC.3,0.5211,D,EDWARDS,FAIRCLOTH,0.042200000000000015,-0.08161391676307374,-0.08655089422265344,0.6956425129923834,-0.08311652281608467
1998,ND,ND.3,0.6424,D,DORGAN,NALEWAJA,0.28479999999999994,-0.22991391676307374,-0.05525089422265342,0.6956425129923834,-0.17675391814951674
1998,NH,NH.3,0.294,R,CONDODEMETRAKY,GREGG,-0.41200000000000003,-0.05651391676307374,-0.18805089422265342,0.6956425129923834,-0.09654818067124891
1998,NV,NV.3,0.5005,D,REID,ENSIGN,9.999999999998899e-4,-0.03591391676307374,-0.13975089422265344,0.6956425129923834,-0.06751747828113794
1998,NY,NY.3,0.5534,D,SCHUMER,D'AMATO,0.1068,0.16978608323692626,0.1450491057773466,0.6956425129923834,0.16225719894116453
1998,OH,OH.3,0.4354,R,BOYLE,VOINOVICH,-0.12919999999999998,-0.049013916763073734,-0.03285089422265343,0.6956425129923834,-0.04409457984022395
1998,OK,OK.3,0.3203,R,CARROLL,NICKLES,-0.35940000000000005,-0.18481391676307374,-0.09115089422265343,0.6956425129923834,-0.15630687459713366
1998,OR,OR.3,0.6437,D,WYDEN,LIM,0.2874000000000001,0.060286083236926274,0.12434910577734656,0.6956425129923834,0.07978414378744089
1998,PA,PA.3,0.3619,R,LLOYD,SPECTER,-0.2762,0.038586083236926264,0.05324910577734657,0.6956425129923834,0.04304888392926463
1998,SC,SC.3,0.5357,D,HOLLINGS,INGLIS,0.07139999999999991,-0.11951391676307374,-0.16475089422265343,0.6956425129923834,-0.1332821295424916
1998,SD,SD.3,0.6306,D,DASCHLE,SCHMIDT,0.2612000000000001,-0.11761391676307373,0.012849105777346576,0.6956425129923834,-0.07790651907525338
1998,UT,UT.3,0.3401,R,LECKMAN,BENNETT,-0.3198,-0.34751391676307375,-0.2711508942226534,0.6956425129923834,-0.32427225912236546
1998,VT,VT.3,0.7628,D,LEAHY,TUTTLE,0.5256000000000001,0.13268608323692627,0.04104910577734657,0.6956425129923834,0.10479568306035499
1998,WA,WA.3,0.5841,D,MURRAY,SMITH,0.1681999999999999,0.07938608323692625,0.09284910577734656,0.6956425129923834,0.08348365494485548
1998,WI,WI.3,0.5108,D,FEINGOLD,NEUMANN,0.021600000000000064,-0.01651391676307374,0.11314910577734658,0.6956425129923834,0.02294999493514053
2000,CA,CA.1,0.6042,D,FEINSTEIN,CAMPBELL,0.20839999999999992,0.04821951948299588,0.09788608323692627,0.6907715343621323,0.0635778347861291
2000,CT,CT.1,0.6491,D,LIEBERMAN,GIORDANO,0.2982,0.11121951948299588,0.010086083236926266,0.6907715343621323,0.07994618216793867
2000,DE,DE.1,0.5596,D,CARPER,ROTH,0.11919999999999997,0.07641951948299586,0.03158608323692626,0.6907715343621323,0.06255574478335059
2000,FL,FL.1,0.5249,D,NELSON,MCCOLLUM,0.049800000000000066,-0.032980480517004127,-0.09631391676307374,0.6907715343621323,-0.052564981830949944
2000,GA,GA.3,0.6056,D,MILLER,MATTINGLY,0.21120000000000005,-0.10868048051700413,-0.06561391676307374,0.6907715343621323,-0.09536307308708082
2000,HI,HI.1,0.7479,D,AKAKA,CARROLL,0.4958,0.18941951948299585,0.061986083236926254,0.6907715343621323,0.15001347352166272
2000,IN,IN.1,0.3236,R,JOHNSON,LUGAR,-0.3528,-0.15908048051700413,-0.14911391676307373,0.6907715343621323,-0.15599853529969426
2000,MA,MA.1,0.8497,D,KENNEDY,ROBINSON III,0.6994,0.2767195194829959,0.16938608323692625,0.6907715343621323,0.2435289656809839
2000,MD,MD.1,0.6323,D,SARBANES,RAPPAPORT,0.26459999999999995,0.07671951948299588,0.09358608323692627,0.6907715343621323,0.08193514111320704
2000,ME,ME.1,0.3106,R,LAWRENCE,SNOWE,-0.3788,0.15711951948299585,0.04868608323692626,0.6907715343621323,0.1235888143687822
2000,MI,MI.1,0.5083,D,STABENOW,ABRAHAM,0.016599999999999948,0.05041951948299586,0.019886083236926255,0.6907715343621323,0.0409777118419721
2000,MN,MN.1,0.5301,D,DAYTON,GRAMS,0.06020000000000003,0.09151951948299586,0.08198608323692627,0.6907715343621323,0.08857150962036733
2000,MO,MO.1,0.5105,D,CARNAHAN,ASHCROFT,0.020999999999999908,-0.025180480517004125,0.057686083236926256,0.6907715343621323,4.442198453063033e-4
2000,MS,MS.1,0.3241,R,BROWN,LOTT,-0.3518,-0.15098048051700413,-0.17101391676307373,0.6907715343621323,-0.1571753892688303
2000,MT,MT.1,0.483,R,SCHWEITZER,BURNS,-0.03400000000000003,-0.12978048051700414,-0.037913916763073735,0.6907715343621323,-0.1013727239639529
2000,ND,ND.1,0.6137,D,CONRAD,SAND,0.22740000000000005,-0.17428048051700412,-0.22991391676307374,0.6907715343621323,-0.19148392264553837
2000,NE,NE.1,0.5109,D,NELSON,STENBERG,0.02180000000000004,-0.30718048051700414,-0.29861391676307375,0.6907715343621323,-0.3045314551515873
2000,NJ,NJ.1,0.5155,D,CORZINE,FRANKS,0.030999999999999917,0.10321951948299588,-0.044013916763073736,0.6907715343621323,0.05769074990203296
2000,NM,NM.1,0.6173,D,BINGAMAN,REDMOND,0.23459999999999992,-0.015580480517004128,0.030386083236926265,0.6907715343621323,-0.0013663105367310111
2000,NV,NV.1,0.4188,R,BERNSTEIN,ENSIGN,-0.1624,-0.08438048051700413,-0.03591391676307374,0.6907715343621323,-0.06939323937263635
2000,NY,NY.1,0.5624,D,CLINTON,LAZIO,0.12480000000000002,0.2585195194829959,0.16978608323692626,0.6907715343621323,0.23108061514184822
2000,OH,OH.1,0.3744,R,CELESTE,DEWINE,-0.2512,-0.024180480517004124,-0.049013916763073734,0.6907715343621323,-0.031859685903892036
2000,PA,PA.1,0.4647,R,KLINK,SANTORUM,-0.0706,0.00711951948299587,0.038586083236926264,0.6907715343621323,0.016849876711519905
2000,RI,RI.1,0.4198,R,WEYGAND,CHAFEE,-0.1604,0.28401951948299586,0.16448608323692626,0.6907715343621323,0.2470563784002019
2000,TN,TN.1,0.331,R,CLARK,FRIST,-0.33799999999999997,-0.07038048051700413,-0.02041391676307374,0.6907715343621323,-0.054929396674179544
2000,TX,TX.1,0.3318,R,KELLY,HUTCHISON,-0.33640000000000003,-0.14928048051700413,-0.11721391676307374,0.6907715343621323,-0.13936458620909736
2000,UT,UT.1,0.3246,R,HOWELL,HATCH,-0.3508,-0.33648048051700413,-0.34751391676307375,0.6907715343621323,-0.33989233307808947
2000,VA,VA.1,0.4771,R,ROBB,ALLEN,-0.04579999999999995,-0.11728048051700413,-0.12351391676307374,0.6907715343621323,-0.1192080364430277
2000,VT,VT.1,0.2795,R,FLANAGAN,JEFFORDS,-0.44099999999999995,0.16761951948299586,0.13268608323692627,0.6907715343621323,0.1568171065931655
2000,WA,WA.1,0.5005,D,CANTWELL,GORTON,9.999999999998899e-4,0.04781951948299587,0.07938608323692625,0.6907715343621323,0.05758079955808369
2000,WI,WI.1,0.6243,D,KOHL,GILLESPIE,0.24859999999999993,0.022319519482995875,-0.01651391676307374,0.6907715343621323,0.010311115577177812
2000,WV,WV.1,0.7941,D,BYRD,GALLAHER,0.5882000000000001,0.07101951948299587,0.08298608323692627,0.6907715343621323,0.07471992163158149
2000,WY,WY.1,0.23,R,LOGAN,THOMAS,-0.54,-0.24588048051700412,-0.14821391676307374,0.6907715343621323,-0.21567919886325326
2002,AK,AK.2,0.1185,R,VONDERSAAR,STEVENS,-0.763,-0.30468048051700414,-0.20391391676307374,0.6859005557318814,-0.27302975884108666
2002,AL,AL.2,0.4047,R,PARKER,SESSIONS,-0.1906,-0.17078048051700412,-0.14881391676307373,0.6859005557318814,-0.16388079504941439
2002,AR,AR.2,0.539,D,PRYOR,HUTCHINSON,0.07800000000000007,0.09101951948299586,0.12738608323692627,0.6859005557318814,0.1024422369480465
2002,CO,CO.2,0.4745,R,STRICKLAND,ALLARD,-0.051000000000000045,-0.11128048051700414,-0.016413916763073737,0.6859005557318814,-0.08148294556226855
2002,DE,DE.2,0.5879,D,BIDEN,CLATWORTHY,0.17579999999999996,0.07641951948299586,0.03158608323692626,0.6859005557318814,0.06233736207347527
2002,GA,GA.2,0.4653,R,CLELAND,CHAMBLISS,-0.06940000000000002,-0.10868048051700413,-0.06561391676307374,0.6859005557318814,-0.0951532967753571
2002,IA,IA.2,0.5531,D,HARKIN,GANSKE,0.10620000000000007,0.018619519482995867,0.0022860832369262646,0.6859005557318814,0.013489196235116659
2002,ID,ID.2,0.3331,R,BLINKEN,CRAIG,-0.3338,-0.3120804805170041,-0.2656139167630738,0.6859005557318814,-0.2974853586648455
2002,IL,IL.2,0.6134,D,DURBIN,DURKIN,0.2267999999999999,0.09601951948299586,0.09938608323692627,0.6859005557318814,0.09707695528719859
2002,KY,KY.2,0.3532,R,WEINBERG,MCCONNELL,-0.29359999999999997,-0.08548048051700413,-0.035013916763073735,0.6859005557318814,-0.06962896088777301
2002,LA,LA.2,0.517,D,LANDRIEU,TERRELL,0.03400000000000003,0.03511951948299588,-0.019113916763073738,0.6859005557318814,0.018084827297354972
2002,ME,ME.2,0.4156,R,PINGREE,COLLINS,-0.16879999999999995,0.15711951948299585,0.04868608323692626,0.6859005557318814,0.12306063741802292
2002,MI,MI.2,0.6154,D,LEVIN,RACZKOWSKI,0.2307999999999999,0.05041951948299586,0.019886083236926255,0.6859005557318814,0.040828984126509364
2002,MN,MN.2,0.4887,R,MONDALE,COLEMAN,-0.022599999999999953,0.09151951948299586,0.08198608323692627,0.6859005557318814,0.08852507245613986
2002,MO,MO.1,0.4943,R,CARNAHAN,TALENT,-0.011399999999999966,-0.025180480517004125,0.057686083236926256,0.6859005557318814,8.478611065140321e-4
2002,MT,MT.2,0.6641,D,BAUCUS,TAYLOR,0.32820000000000005,-0.12978048051700414,-0.037913916763073735,0.6859005557318814,-0.10092524389507292
2002,NC,NC.2,0.4563,R,BOWLES,DOLE,-0.08740000000000003,-0.14668048051700414,-0.08161391676307374,0.6859005557318814,-0.1262431090014585
2002,NE,NE.2,0.1503,R,MATULKA,HAGEL,-0.6994,-0.30718048051700414,-0.29861391676307375,0.6859005557318814,-0.3044897276026072
2002,NH,NH.2,0.4773,R,SHAHEEN,SUNUNU,-0.045399999999999996,0.016119519482995864,-0.05651391676307374,0.6859005557318814,-0.006694602477178426
2002,NJ,NJ.2,0.5507,D,LAUTENBERG,FORRESTER,0.10139999999999993,0.10321951948299588,-0.044013916763073736,0.6859005557318814,0.05697357898041994
2002,NM,NM.2,0.3496,R,TRISTANI,DOMENICI,-0.30079999999999996,-0.015580480517004128,0.030386083236926265,0.6859005557318814,-0.0011424083869795466
2002,OK,OK.2,0.3879,R,WALTERS,INHOFE,-0.22419999999999995,-0.18408048051700412,-0.18481391676307374,0.6859005557318814,-0.18431085243430068
2002,OR,OR.2,0.4134,R,BRADBURY,SMITH,-0.17320000000000002,-0.0021804805170041325,0.060286083236926274,0.6859005557318814,0.01744023244344441
2002,RI,RI.2,0.7843,D,REED,TINGLE,0.5686,0.28401951948299586,0.16448608323692626,0.6859005557318814,0.2464741335866468
2002,SC,SC.2,0.4482,R,SANDERS,GRAHAM,-0.10360000000000003,-0.15828048051700414,-0.11951391676307374,0.6859005557318814,-0.14610392438571002
2002,SD,SD.2,0.5008,D,JOHNSON,THUNE,0.0016000000000000458,-0.13478048051700414,-0.11761391676307373,0.6859005557318814,-0.12938847238190138
2002,TN,TN.2,0.4496,R,CLEMENT,ALEXANDER,-0.1008,-0.07038048051700413,-0.02041391676307374,0.6859005557318814,-0.05468601060990707
2002,TX,TX.2,0.4393,R,KIRK,CORNYN,-0.12139999999999995,-0.14928048051700413,-0.11721391676307374,0.6859005557318814,-0.1392083906623064
2002,WV,WV.2,0.6311,D,ROCKEFELLER IV,WOLFE,0.2622,0.07101951948299587,0.08298608323692627,0.6859005557318814,0.07477821050790442
2002,WY,WY.2,0.2705,R,CORCORAN,ENZI,-0.45899999999999996,-0.24588048051700412,-0.14821391676307374,0.6859005557318814,-0.21520346711831778
2004,AK,AK.3,0.4839,R,KNOWLES,MURKOWSKI,-0.032200000000000006,-0.3638334583694806,-0.30468048051700414,0.6810295771016303,-0.3449654080081783
2004,AL,AL.3,0.3239,R,SOWELL,SHELBY,-0.35219999999999996,-0.1572334583694806,-0.17078048051700412,0.6810295771016303,-0.16155455775288977
2004,AR,AR.3,0.5592,D,LINCOLN,HOLT,0.11840000000000006,-0.061133458369480594,0.09101951948299586,0.6810295771016303,-0.012601158678629893
2004,AZ,AZ.3,0.2118,R,STARKY,MCCAIN,-0.5764,-0.07083345836948059,-0.07158048051700414,0.6810295771016303,-0.07107173633979062
2004,CA,CA.3,0.6042,D,BOXER,JONES,0.20839999999999992,0.11896654163051941,0.04821951948299588,0.6810295771016303,0.0964003340573235
2004,CO,CO.3,0.5244,D,SALAZAR,COORS,0.048799999999999955,-0.0948334583694806,-0.11128048051700414,0.6810295771016303,-0.10007957197929504
2004,CT,CT.3,0.6738,D,DODD,ORCHULLI,0.3475999999999999,0.1799665416305194,0.11121951948299588,0.6810295771016303,0.15803827490312022
2004,FL,FL.3,0.4943,R,CASTOR,MARTINEZ,-0.011399999999999966,-0.005233458369480593,-0.032980480517004127,0.6810295771016303,-0.014083937758046606
2004,GA,GA.3,0.4085,R,MAJETTE,ISAKSON,-0.18300000000000005,-0.1248334583694806,-0.10868048051700413,0.6810295771016303,-0.11968113619280818
2004,HI,HI.3,0.7825,D,INOUYE,CAVASSO,0.565,0.19136654163051942,0.18941951948299585,0.6810295771016303,0.19074549915273134
2004,IA,IA.3,0.2843,R,SMALL,GRASSLEY,-0.4314,-0.0018334583694805924,0.018619519482995867,0.6810295771016303,0.0046904366256548145
2004,IL,IL.3,0.7212,D,OBAMA,KEYES,0.4423999999999999,0.11846654163051941,0.09601951948299586,0.6810295771016303,0.11130660548331475
2004,IN,IN.3,0.6235,D,BAYH,SCOTT,0.2470000000000001,-0.16523345836948058,-0.15908048051700413,0.6810295771016303,-0.16327084042179185
2004,KS,KS.3,0.2844,R,JONES,BROWNBACK,-0.43120000000000003,-0.2234334583694806,-0.29748048051700415,0.6810295771016303,-0.24705226833824112
2004,KY,KY.3,0.4934,R,MONGIARDO,BUNNING,-0.01319999999999999,-0.15973345836948058,-0.08548048051700413,0.6810295771016303,-0.13604895462241287
2004,LA,LA.3,0.482,R,JOHN,VITTER,-0.03600000000000003,-0.08393345836948059,0.03511951948299588,0.6810295771016303,-0.04595907967656592
2004,MD,MD.3,0.6577,D,MIKULSKI,PIPKIN,0.3153999999999999,0.1634665416305194,0.07671951948299588,0.6810295771016303,0.1357968072909496
2004,MO,MO.3,0.4328,R,FARMER,BOND,-0.13439999999999996,-0.039333458369480594,-0.025180480517004125,0.6810295771016303,-0.034819077038604915
2004,NC,NC.3,0.4768,R,BOWLES,BURR,-0.0464,-0.1344334583694806,-0.14668048051700414,0.6810295771016303,-0.13833989620312187
2004,ND,ND.3,0.6828,D,DORGAN,LIFFRIG,0.3655999999999999,-0.2996334583694806,-0.17428048051700412,0.6810295771016303,-0.2596495660123062
2004,NH,NH.3,0.3375,R,HADDOCK,GREGG,-0.32499999999999996,-0.018533458369480595,0.016119519482995864,0.6810295771016303,-0.007480183369188338
2004,NV,NV.3,0.6348,D,REID,ZISER,0.26960000000000006,-0.042233458369480593,-0.08438048051700413,0.6810295771016303,-0.05567711184778313
2004,NY,NY.3,0.7459,D,SCHUMER,MILLS,0.4918,0.2663665416305194,0.2585195194829959,0.6810295771016303,0.26386357365763097
2004,OH,OH.3,0.3615,R,FINGERHUT,VOINOVICH,-0.277,-0.04193345836948059,-0.024180480517004124,0.6810295771016303,-0.03627078351617078
2004,OK,OK.3,0.4387,R,CARSON,COBURN,-0.12260000000000004,-0.22673345836948058,-0.18408048051700412,0.6810295771016303,-0.21312841998600135
2004,OR,OR.3,0.6663,D,WYDEN,KING,0.3326,-4.3345836948059224e-4,-0.0021804805170041325,0.6810295771016303,-9.90706762688994e-4
2004,PA,PA.3,0.4438,R,HOEFFEL,SPECTER,-0.11240000000000006,0.037866541630519404,0.00711951948299587,0.6810295771016303,0.02805915097325828
2004,SC,SC.3,0.4511,R,TENENBAUM,DEMINT,-0.0978,-0.1683334583694806,-0.15828048051700414,0.6810295771016303,-0.16512685577248823
2004,SD,SD.3,0.4942,R,DASCHLE,THUNE,-0.011600000000000055,-0.2374334583694806,-0.13478048051700414,0.6810295771016303,-0.2046901946120992
2004,UT,UT.3,0.2924,R,VAN DAM,BENNETT,-0.4152,-0.4396334583694806,-0.33648048051700413,0.6810295771016303,-0.40673070940065004
2004,VT,VT.3,0.7421,D,LEAHY,MCMULLEN,0.48419999999999996,0.1036665416305194,0.16761951948299586,0.6810295771016303,0.12406565002173389
2004,WA,WA.3,0.5627,D,MURRAY,NETHERCUTT,0.12539999999999996,0.05376654163051941,0.04781951948299587,0.6810295771016303,0.05186961746113785
2004,WI,WI.3,0.5565,D,FEINGOLD,MICHELS,0.11299999999999999,-0.0028334583694805925,0.022319519482995875,0.6810295771016303,0.005189597613277154
2006,AZ,AZ.1,0.4492,R,PEDERSON,KYL,-0.10160000000000002,-0.07083345836948059,-0.07158048051700414,0.6761585984713792,-0.07107537506870754
2006,CA,CA.1,0.6293,D,FEINSTEIN,MOUNTJOY,0.25859999999999994,0.11896654163051941,0.04821951948299588,0.6761585984713792,0.09605572682428902
2006,DE,DE.1,0.7098,D,CARPER,TING,0.4196,0.1296665416305194,0.07641951948299586,0.6761585984713792,0.11242295135103987
2006,FL,FL.1,0.6128,D,NELSON,HARRIS,0.22560000000000002,-0.005233458369480593,-0.032980480517004127,0.6761585984713792,-0.014219092909980297
2006,HI,HI.1,0.6252,D,AKAKA,THIELEN,0.25039999999999996,0.19136654163051942,0.18941951948299585,0.6761585984713792,0.1907360152494581
2006,MA,MA.1,0.6941,D,KENNEDY,CHASE,0.3882000000000001,0.2906665416305194,0.2767195194829959,0.6761585984713792,0.2861499184311147
2006,MD,MD.1,0.5509,D,CARDIN,STEELE,0.10179999999999989,0.1634665416305194,0.07671951948299588,0.6761585984713792,0.13537426439983108
2006,ME,ME.1,0.2181,R,BRIGHT,SNOWE,-0.5638000000000001,0.04986654163051941,0.15711951948299585,0.6761585984713792,0.08459949629638351
2006,MI,MI.1,0.5797,D,STABENOW,BOUCHARD,0.1594,0.047566541630519404,0.05041951948299586,0.6761585984713792,0.048490453976795495
2006,MN,MN.1,0.6048,D,KLOBUCHAR,KENNEDY,0.2096,0.020566541630519408,0.09151951948299586,0.6761585984713792,0.043544053420894575
2006,MO,MO.1,0.5117,D,MCCASKILL,TALENT,0.023400000000000087,-0.039333458369480594,-0.025180480517004125,0.6761585984713792,-0.03475013818593108
2006,MS,MS.1,0.3542,R,FLEMING,LOTT,-0.29159999999999997,-0.1772334583694806,-0.15098048051700413,0.6761585984713792,-0.16873165722743477
2006,MT,MT.1,0.5045,D,TESTER,BURNS,0.008999999999999897,-0.2782334583694806,-0.12978048051700414,0.6761585984713792,-0.2301582379606373
2006,ND,ND.1,0.6998,D,CONRAD,GROTBERG,0.39959999999999996,-0.2996334583694806,-0.17428048051700412,0.6761585984713792,-0.2590389743359484
2006,NE,NE.1,0.6388,D,NELSON,RICKETTS,0.27760000000000007,-0.3087334583694806,-0.30718048051700414,0.6761585984713792,-0.3082305398451917
2006,NJ,NJ.1,0.5814,D,MENENDEZ,KEAN,0.16280000000000006,0.15906654163051942,0.10321951948299588,0.6761585984713792,0.14098096370706548
2006,NM,NM.1,0.7065,D,BINGAMAN,MCCULLOCH,0.41300000000000003,-0.004533458369480593,-0.015580480517004128,0.6761585984713792,-0.008110941504452329
